"file","caption","category","png_time","StartTime","label","altcaption","loc"
"comp_condAALdat_bubflt2mkt2_page3.png","Conditional age-at-length data, retained, commercial fixed-gear (max=0.98) (plot 3 of 5)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt2mkt2_page3",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt2mkt2_page4.png","Conditional age-at-length data, retained, commercial fixed-gear (max=0.98) (plot 4 of 5)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt2mkt2_page4",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt2mkt2_page5.png","Conditional age-at-length data, retained, commercial fixed-gear (max=0.98) (plot 5 of 5)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt2mkt2_page5",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_data_weighting_TA1.8_condAgecommercial fixed-gear.png","Mean age from conditional data (aggregated across length bins) for commercial fixed-gear with 95% confidence intervals  based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_data_weighting_TA1.8_condAgecommercial fixed-gear",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt2mkt2_page1.png","Conditional AAL plot, retained, commercial fixed-gear (plot 1 of 10)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt2mkt2_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt2mkt2_page2.png","Conditional AAL plot, retained, commercial fixed-gear (plot 2 of 10)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt2mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt2mkt2_page3.png","Conditional AAL plot, retained, commercial fixed-gear (plot 3 of 10)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt2mkt2_page3",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt2mkt2_page4.png","Conditional AAL plot, retained, commercial fixed-gear (plot 4 of 10)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt2mkt2_page4",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt2mkt2_page5.png","Conditional AAL plot, retained, commercial fixed-gear (plot 5 of 10)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt2mkt2_page5",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt2mkt2_page6.png","Conditional AAL plot, retained, commercial fixed-gear (plot 6 of 10)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt2mkt2_page6",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt2mkt2_page7.png","Conditional AAL plot, retained, commercial fixed-gear (plot 7 of 10)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt2mkt2_page7",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt2mkt2_page8.png","Conditional AAL plot, retained, commercial fixed-gear (plot 8 of 10)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt2mkt2_page8",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt2mkt2_page9.png","Conditional AAL plot, retained, commercial fixed-gear (plot 9 of 10)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt2mkt2_page9",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt2mkt2_page10.png","Conditional AAL plot, retained, commercial fixed-gear (plot 10 of 10)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt2mkt2_page10",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt3mkt0_page1.png","Conditional age-at-length data, whole catch, recreational Washington (max=0.98) (plot 1 of 6)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt3mkt0_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt3mkt0_page2.png","Conditional age-at-length data, whole catch, recreational Washington (max=0.98) (plot 2 of 6)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt3mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt3mkt0_page3.png","Conditional age-at-length data, whole catch, recreational Washington (max=0.98) (plot 3 of 6)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt3mkt0_page3",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt3mkt0_page4.png","Conditional age-at-length data, whole catch, recreational Washington (max=0.98) (plot 4 of 6)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt3mkt0_page4",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt3mkt0_page5.png","Conditional age-at-length data, whole catch, recreational Washington (max=0.98) (plot 5 of 6)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt3mkt0_page5",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt3mkt0_page6.png","Conditional age-at-length data, whole catch, recreational Washington (max=0.98) (plot 6 of 6)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt3mkt0_page6",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_data_weighting_TA1.8_condAgerecreational Washington.png","Mean age from conditional data (aggregated across length bins) for recreational Washington with 95% confidence intervals  based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_data_weighting_TA1.8_condAgerecreational Washington",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt3mkt0_page1.png","Conditional AAL plot, whole catch, recreational Washington (plot 1 of 11)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt3mkt0_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt3mkt0_page2.png","Conditional AAL plot, whole catch, recreational Washington (plot 2 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt3mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt3mkt0_page3.png","Conditional AAL plot, whole catch, recreational Washington (plot 3 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt3mkt0_page3",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt3mkt0_page4.png","Conditional AAL plot, whole catch, recreational Washington (plot 4 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt3mkt0_page4",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt3mkt0_page5.png","Conditional AAL plot, whole catch, recreational Washington (plot 5 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt3mkt0_page5",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt3mkt0_page6.png","Conditional AAL plot, whole catch, recreational Washington (plot 6 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt3mkt0_page6",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt3mkt0_page7.png","Conditional AAL plot, whole catch, recreational Washington (plot 7 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt3mkt0_page7",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt3mkt0_page8.png","Conditional AAL plot, whole catch, recreational Washington (plot 8 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt3mkt0_page8",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt3mkt0_page9.png","Conditional AAL plot, whole catch, recreational Washington (plot 9 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt3mkt0_page9",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt3mkt0_page10.png","Conditional AAL plot, whole catch, recreational Washington (plot 10 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt3mkt0_page10",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt3mkt0_page11.png","Conditional AAL plot, whole catch, recreational Washington (plot 11 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt3mkt0_page11",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt4mkt0_page1.png","Conditional age-at-length data, whole catch, recreational Oregon (max=0.98) (plot 1 of 3)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt4mkt0_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt4mkt0_page2.png","Conditional age-at-length data, whole catch, recreational Oregon (max=0.98) (plot 2 of 3)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt4mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt4mkt0_page3.png","Conditional age-at-length data, whole catch, recreational Oregon (max=0.98) (plot 3 of 3)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt4mkt0_page3",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_data_weighting_TA1.8_condAgerecreational Oregon.png","Mean age from conditional data (aggregated across length bins) for recreational Oregon with 95% confidence intervals  based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_data_weighting_TA1.8_condAgerecreational Oregon",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt4mkt0_page1.png","Conditional AAL plot, whole catch, recreational Oregon (plot 1 of 5)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt4mkt0_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt4mkt0_page2.png","Conditional AAL plot, whole catch, recreational Oregon (plot 2 of 5)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt4mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt4mkt0_page3.png","Conditional AAL plot, whole catch, recreational Oregon (plot 3 of 5)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt4mkt0_page3",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt4mkt0_page4.png","Conditional AAL plot, whole catch, recreational Oregon (plot 4 of 5)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt4mkt0_page4",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt4mkt0_page5.png","Conditional AAL plot, whole catch, recreational Oregon (plot 5 of 5)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt4mkt0_page5",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt6mkt0.png","Conditional age-at-length data, whole catch, Triennial Survey (max=0.98)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt6mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_data_weighting_TA1.8_condAgeTriennial Survey.png","Mean age from conditional data (aggregated across length bins) for Triennial Survey with 95% confidence intervals  based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_data_weighting_TA1.8_condAgeTriennial Survey",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt6mkt0_page1.png","Conditional AAL plot, whole catch, Triennial Survey (plot 1 of 2)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt6mkt0_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt6mkt0_page2.png","Conditional AAL plot, whole catch, Triennial Survey (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt6mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt7mkt0_page1.png","Conditional age-at-length data, whole catch, WCGBT Survey (max=0.98) (plot 1 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt7mkt0_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt7mkt0_page2.png","Conditional age-at-length data, whole catch, WCGBT Survey (max=0.98) (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt7mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_data_weighting_TA1.8_condAgeWCGBT Survey.png","Mean age from conditional data (aggregated across length bins) for WCGBT Survey with 95% confidence intervals  based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_data_weighting_TA1.8_condAgeWCGBT Survey",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt7mkt0_page1.png","Conditional AAL plot, whole catch, WCGBT Survey (plot 1 of 4)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt7mkt0_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt7mkt0_page2.png","Conditional AAL plot, whole catch, WCGBT Survey (plot 2 of 4)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt7mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt7mkt0_page3.png","Conditional AAL plot, whole catch, WCGBT Survey (plot 3 of 4)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt7mkt0_page3",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt7mkt0_page4.png","Conditional AAL plot, whole catch, WCGBT Survey (plot 4 of 4)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt7mkt0_page4",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt9mkt0.png","Conditional age-at-length data, whole catch, Lam research samples (max=0.98)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt9mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_data_weighting_TA1.8_condAgeLam research samples.png","Mean age from conditional data (aggregated across length bins) for Lam research samples with 95% confidence intervals  based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_data_weighting_TA1.8_condAgeLam research samples",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt9mkt0.png","Conditional AAL plot, whole catch, Lam research samples
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt9mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit__aggregated_across_time.png","Length comps, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit__aggregated_across_time",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit__page1_multi-fleet_comparison.png","Pearson residuals,  comparing across fleets (plot 1 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit__page1_multi-fleet_comparison",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit__page2_multi-fleet_comparison.png","Pearson residuals,  comparing across fleets (plot 2 of 2)","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit__page2_multi-fleet_comparison",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_flt1mkt1.png","Length comps, discard, commercial trawl.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_flt1mkt1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_residsflt1mkt1.png","Pearson residuals, discard, commercial trawl (max=5.7) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_residsflt1mkt1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_sampsize_flt1mkt1.png","N-EffN comparison, Length comps, discard, commercial trawl","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_sampsize_flt1mkt1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_data_weighting_TA1.8_commercial trawl.png","Mean length for commercial trawl with 95% confidence intervals based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from commercial trawl:<br>0.979 (0.6969-1.508) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.  <a href=https://doi.org/10.1139/f2011-025> https://doi.org/10.1139/f2011-025</a> </blockquote>","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_data_weighting_TA1.8_commercial trawl",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_flt1mkt2_page1.png","Length comps, retained, commercial trawl (plot 1 of 3).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_flt1mkt2_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_flt1mkt2_page2.png","Length comps, retained, commercial trawl (plot 2 of 3)","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_flt1mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_flt1mkt2_page3.png","Length comps, retained, commercial trawl (plot 3 of 3)","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_flt1mkt2_page3",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_residsflt1mkt2_page3.png","Pearson residuals, retained, commercial trawl (max=3.51) (plot 3 of 3) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_residsflt1mkt2_page3",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_sampsize_flt1mkt2.png","N-EffN comparison, Length comps, retained, commercial trawl","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_sampsize_flt1mkt2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_data_weighting_TA1.8_commercial trawl.png","Mean length for commercial trawl with 95% confidence intervals based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from commercial trawl:<br>0.979 (0.7022-1.4946) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.  <a href=https://doi.org/10.1139/f2011-025> https://doi.org/10.1139/f2011-025</a> </blockquote>","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_data_weighting_TA1.8_commercial trawl",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_flt2mkt1.png","Length comps, discard, commercial fixed-gear.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_flt2mkt1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_residsflt2mkt1.png","Pearson residuals, discard, commercial fixed-gear (max=6.96) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_residsflt2mkt1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_sampsize_flt2mkt1.png","N-EffN comparison, Length comps, discard, commercial fixed-gear","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_sampsize_flt2mkt1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_data_weighting_TA1.8_commercial fixed-gear.png","Mean length for commercial fixed-gear with 95% confidence intervals based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from commercial fixed-gear:<br>1.0041 (0.6701-1.7101) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.  <a href=https://doi.org/10.1139/f2011-025> https://doi.org/10.1139/f2011-025</a> </blockquote>","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_data_weighting_TA1.8_commercial fixed-gear",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_flt2mkt2_page1.png","Length comps, retained, commercial fixed-gear (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_flt2mkt2_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_flt2mkt2_page2.png","Length comps, retained, commercial fixed-gear (plot 2 of 2)","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_flt2mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lenfit_residsflt2mkt2_page2.png","Pearson residuals, retained, commercial fixed-gear (max=3.13) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).","LenComp",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lenfit_residsflt2mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
